Year,Watershed,County,Crop,TrialType,TrialDetail,YieldDifference,TrialID,TrialReport,StalkNitrateReport,ScoutingReport
2013,Upper Cedar,Mitchell,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,7.1,ST2013IA115A,y,y,n
2013,Upper Cedar,Mitchell,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,11,ST2013IA115B,y,y,n
2013,Upper Cedar,Mitchell,Soybeans,Crop Protection - Insecticide and Fertilizer,Capture and Nachurs vs Untreated,1.3,ST2013IA116A,y,n,n
2013,Middle Des Moines,Webster,Corn,Crop Protection - Insecticide,Aztec vs Untreated,0.5,ST2013IA118A,y,n,y
2013,Flint-Henderson,Lee,Soybeans,Plant Nutrition - Seed Treatment,TagTeam LCO vs Untreated,0.5,ST2013IA119A,y,n,n
2013,North Skunk,Jasper,Corn,Crop Protection - Insecticide,Aztec vs Untreated,-4.2,ST2013IA120A,y,n,y
2013,North Skunk,Jasper,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,22.8,ST2013IA121A,y,y,n
2013,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Insecticide,Smartchoice vs Untreated,7.4,ST2013IA122A,y,n,n
2013,Upper Wapsipinicon,Chickasaw,Corn,Plant Nutrition - Fertilizer,KTS vs Untreated,5.4,ST2013IA122B,y,n,n
2013,Floyd,Sioux,Corn,Plant Nutrition - Fertilizer,KTS vs Untreated,-3.4,ST2013IA123A,y,n,n
2013,Floyd,Sioux,Corn,Plant Nutrition - Fertilizer,KTS vs Untreated,-0.1,ST2013IA123B,y,n,n
2013,Middle Des Moines,Boone,Corn,Seed,Hybrid or Trait Comparison,41.8,ST2013IA124A,y,n,n
2013,Middle Des Moines,Boone,Corn,Seed,Hybrid or Trait Comparison,2.3,ST2013IA125A,y,n,n
2013,South Skunk,Boone,Corn,Seed,Hybrid or Trait Comparison,5.2,ST2013IA126A,y,n,n
2013,Middle Des Moines,Boone,Corn,Seed,Hybrid or Trait Comparison,10.7,ST2013IA127C,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Force vs Untreated,8.8,ST2013IA128A,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Force vs Untreated,9.5,ST2013IA128B,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Force vs Untreated,4.7,ST2013IA129A,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Force vs Untreated,4.8,ST2013IA129B,y,n,n
2013,Middle Des Moines,Boone,Corn,Seed,Hybrid or Trait Comparison,9.1,ST2013IA129C,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,-14.4,ST2013IA130A,y,n,y
2013,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,10.6,ST2013IA130B,y,n,y
2013,Middle Des Moines,Boone,Corn,Seed,Hybrid or Trait Comparison,1.6,ST2013IA130C,y,n,n
2013,North Raccoon,Greene,Corn,Crop Management - Population,High vs Low Plant Population,5,ST2013IA131A,y,n,n
2013,Middle Des Moines,Greene,Corn,Plant Nutrition - Fertilizer,Starter vs Untreated,2.3,ST2013IA132A,y,n,n
2013,Middle Des Moines,Greene,Corn,Plant Nutrition - Fertilizer,Starter vs Untreated,3.8,ST2013IA132B,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide and Fertilizer,Force and Starter vs Untreated,11.3,ST2013IA133A,y,n,n
2013,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force vs Untreated,3.5,ST2013IA134A,y,n,y
2013,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force vs Untreated,12.5,ST2013IA135A,y,n,y
2013,Middle Des Moines,Greene,Corn,Crop Protection - Insecticide,Force vs Untreated,2.9,ST2013IA136A,y,n,n
2013,North Raccoon,Greene,Corn,Crop Protection - Insecticide,Force vs Untreated,2.4,ST2013IA137A,y,n,y
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Force vs Untreated,-0.8,ST2013IA138A,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Force vs Untreated,-2.2,ST2013IA138B,y,n,n
2013,Middle Des Moines,Boone,Corn,Seed,Hybrid or Trait Comparison,1.7,ST2013IA138C,y,n,n
2013,Middle Des Moines,Boone,Corn,Seed,Hybrid or Trait Comparison,3.7,ST2013IA139A,y,n,n
2013,Lower Cedar,Muscatine,Corn,Crop Protection - Insecticide,Aztec vs Untreated,-2.5,ST2013IA140A,y,n,y
2013,Lower Iowa,Johnson,Corn,"Stimulant, PGR or Biological",Quantum Light/VSC vs Untreated,-1.5,ST2013IA141B,y,n,n
2013,Lower Cedar,Muscatine,Corn,Crop Management - Planting Date,Early Planting vs Late Planting,-4,ST2013IA142A,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Aztec vs Untreated,6.1,ST2013IA144A,y,n,y
2013,West Nishnabotna,Pottawattamie,Soybeans,Crop Protection - Seed Treatment,Poncho/VOTiVO vs Gaucho,-0.4,ST2013IA146A,y,n,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Stabilizer or Additive,AVAIL vs Untreated,1.4,ST2013IA152A,y,n,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Stabilizer or Additive,AVAIL vs Untreated,-0.9,ST2013IA152B,y,n,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Stabilizer or Additive,Balance P vs Untreated,-1.3,ST2013IA152C,y,n,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Stabilizer or Additive,Balance P vs Untreated,5.8,ST2013IA152D,y,n,n
2013,Middle Des Moines,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.9,ST2013IA153A,y,y,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Fertilizer,Yield Igniter vs Untreated,3.4,ST2013IA154A,y,n,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Fertilizer,Yield Igniter vs Untreated,6.8,ST2013IA155A,y,n,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Fertilizer,PCT Starter vs Untreated,10,ST2013IA156A,y,n,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Fertilizer,Optistart and Ascend vs Untreated,0.7,ST2013IA157A,y,n,n
2013,Middle Des Moines,Boone,Corn,Plant Nutrition - Fertilizer,Optistart and Ascend vs Untreated,3.6,ST2013IA158A,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,-1.7,ST2013IA159A,y,n,n
2013,Boyer,Sac,Soybeans,Crop Management - Population,High vs Low Plant Population,0.2,ST2013IA160A,y,n,n
2013,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Custodia vs Untreated,2.9,ST2013IA164A,y,n,n
2013,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide and Insecticide,Aproach and Kendo vs Untreated,-2.2,ST2013IA164B,y,n,n
2013,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Custodia vs Untreated,2.6,ST2013IA164C,y,n,n
2013,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide and Insecticide,Aproach and Kendo vs Untreated,4.5,ST2013IA164D,y,n,n
2013,Middle Des Moines,Humboldt,Soybeans,Crop Protection - Fungicide and Insecticide,Aproach and Kendo vs Untreated,0.9,ST2013IA165B,y,n,n
2013,Upper Des Moines,Humboldt,Corn,Crop Protection - Fungicide,Custodia vs Untreated,2.7,ST2013IA166A,y,n,n
2013,Upper Des Moines,Humboldt,Corn,Crop Protection - Fungicide,Custodia vs Untreated,6.4,ST2013IA166B,y,n,n
2013,Skunk,Washington,Corn,Crop Protection - Fungicide,Priaxor vs Untreated,-2.6,ST2013IA167A,y,n,n
2013,Skunk,Washington,Corn,Plant Nutrition - Stabilizer or Additive,SuperU vs Untreated,7.5,ST2013IA168A,y,y,n
2013,Maquoketa,Delaware,Soybeans,Plant Nutrition - Seed Treatment,TagTeam LCO vs Untreated,-0.3,ST2013IA169A,y,n,n
2013,Upper Wapsipinicon,Buchanan,Soybeans,Plant Nutrition - Seed Treatment,TagTeam LCO vs Untreated,1,ST2013IA170A,y,n,n
2013,Upper Wapsipinicon,Buchanan,Soybeans,Plant Nutrition - Seed Treatment,TagTeam LCO vs Untreated,-0.3,ST2013IA171A,y,n,n
2013,East Fork Des Moines,Emmet,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,2.3,ST2013IA176A,y,n,n
2013,Lower Iowa,Louisa,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-5.6,ST2013IA179A,y,n,n
2013,Lower Iowa,Des Moines,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-1.7,ST2013IA180A,y,n,n
2013,Upper Des Moines,Humboldt,Soybeans,Crop Protection - Herbicide,Enlite vs Glyphosate,1,ST2013IA184A,y,n,n
2013,Middle Des Moines,Webster,Soybeans,"Stimulant, PGR or Biological",Quantum Light/VSC vs Untreated,-0.4,ST2013IA185A,y,n,n
2013,Middle Des Moines,Webster,Soybeans,"Stimulant, PGR or Biological",Quantum Light/VSC vs Untreated,-0.8,ST2013IA186A,y,n,n
2013,Middle Des Moines,Webster,Soybeans,"Stimulant, PGR or Biological",Quantum Light/VSC vs Untreated,-0.9,ST2013IA187A,y,n,n
2013,Middle Iowa,Johnson,Soybeans,Plant Nutrition - Fertilizer,Starter vs Untreated,-0.8,ST2013IA188A,y,n,n
2013,Middle Iowa,Johnson,Corn,Crop Management - Population,High vs Low Plant Population,-11,ST2013IA189A,y,n,n
2013,Lower Cedar,Johnson,Corn,Plant Nutrition - Fertilizer,KTS vs Untreated,-2.3,ST2013IA190A,y,n,n
2013,Lower Cedar,Johnson,Corn,Plant Nutrition - Fertilizer,KTS vs Untreated,-0.7,ST2013IA190B,y,n,n
2013,Lower Des Moines,Lee,Soybeans,Crop Protection - Seed Treatment,Poncho/VOTiVO vs Gaucho,0.1,ST2013IA192A,y,n,n
2013,Boone,Hancock,Corn,Crop Protection - Fungicide,Custodia vs Untreated,7.3,ST2013IA193A,y,n,n
2013,Lower Cedar,Linn,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,39,ST2013IA194A,y,y,n
2013,Middle Des Moines,Boone,Soybeans,Plant Nutrition - Fertilizer,Urea vs Untreated,-2.9,ST2013IA195A,y,n,n
2013,Middle Des Moines,Boone,Soybeans,Plant Nutrition - Fertilizer,Urea vs Untreated,1.2,ST2013IA196A,y,n,n
2013,Upper Iowa,Wright,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,0.7,ST2013IA197A,y,y,n
2013,Skunk,Keokuk,Corn,Crop Protection - Insecticide,Aztec vs Untreated,-9.3,ST2013IA198A,y,n,y
2013,Lower Iowa,Washington,Corn,Crop Protection - Insecticide,Aztec vs Untreated,5.4,ST2013IA199A,y,n,n
2013,Skunk,Keokuk,Corn,Crop Protection - Insecticide,Aztec vs Untreated,5,ST2013IA200A,y,n,n
2013,Upper Wapsipinicon,Chickasaw,Corn,Crop Management - Population,High vs Low Plant Population,-1.7,ST2013IA202A,y,n,n
2013,Upper Wapsipinicon,Chickasaw,Corn,Plant Nutrition - Fertilizer,Starter vs Untreated,1.5,ST2013IA202B,y,n,n
2013,Monona-Harrison Ditch,Cherokee,Corn,"Stimulant, PGR or Biological",Quantum Light/VSC vs Untreated,0.8,ST2013IA203A,y,n,n
2013,Monona-Harrison Ditch,Cherokee,Corn,"Stimulant, PGR or Biological",Ascend vs Untreated,0.1,ST2013IA203B,y,n,n
2013,Monona-Harrison Ditch,Cherokee,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,8.3,ST2013IA203C,y,y,n
2013,Monona-Harrison Ditch,Cherokee,Corn,Plant Nutrition - Fertilizer,Fertilizer In-Furrow vs Fertilizer Surface,4,ST2013IA203D,y,n,n
2013,South Skunk,Story,Corn,Plant Nutrition - Seed Treatment,Nutriplant SD vs Talc,-1.5,ST2013IA206A,y,n,n
2013,South Skunk,Story,Corn,Plant Nutrition - Seed Treatment,Nutriplant SD vs Talc,1.2,ST2013IA206B,y,n,n
2013,South Skunk,Story,Corn,Plant Nutrition - Seed Treatment,Nutriplant SD vs Talc,-2.3,ST2013IA206C,y,n,n
2013,South Skunk,Story,Corn,Plant Nutrition - Seed Treatment,Nutriplant SD vs Talc,0.5,ST2013IA206D,y,n,n
2013,South Skunk,Story,Corn,Plant Nutrition - Seed Treatment,Nutriplant SD vs Talc,-4.1,ST2013IA206E,y,n,n
2013,South Skunk,Marion,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.2,ST2013IA211A,y,y,n
2013,Lower Iowa,Iowa,Corn,Crop Protection - Fungicide,Quilt Xcel vs Untreated,13.4,ST2013IA213A,y,n,n
2013,Middle Iowa,Marshall,Corn,Crop Protection - Seed Treatment,Poncho 1250/VOTiVO vs Poncho/VOTiVO,-3.2,ST2013IA214A,y,n,n
2013,Middle Iowa,Marshall,Corn,Crop Protection - Seed Treatment,Poncho 1250/VOTiVO vs Poncho/VOTiVO,-1.6,ST2013IA215A,y,n,n
2013,Middle Iowa,Marshall,Corn,Crop Protection - Seed Treatment,Poncho 1250/VOTiVO vs Poncho/VOTiVO,-5.1,ST2013IA216A,y,n,n
2013,Rock,Osceola,Corn,Crop Protection - Fungicide,Priaxor vs Untreated,1.8,ST2013IA218A,y,n,n
2013,Rock,Osceola,Soybeans,Crop Protection - Fungicide and Herbicide,Warrant and Priaxor vs Glyphosate Only,1.6,ST2013IA219A,y,n,n
2013,West Fork Cedar,Franklin,Corn,Crop Management - Population,High vs Low Plant Population,-7.8,ST2013IA222A,y,n,n
2013,West Fork Cedar,Franklin,Corn,Crop Protection - Insecticide,Aztec vs Untreated,0.3,ST2013IA223A,y,n,n
2013,South Skunk,Story,Corn,Plant Nutrition - Seed Treatment,Nutriplant SD vs Talc,2.4,ST2013IA224B,y,n,n
2013,North Raccoon,Greene,Corn,Plant Nutrition - Manure Form,Chicken vs Turkey Manure,-0.1,ST2013IA225A,y,n,n
2013,South Skunk,Story,Soybeans,"Stimulant, PGR or Biological",Quantum Light/VSC vs Untreated,1.2,ST2013IA227A,y,n,n
2013,Middle Cedar,Black Hawk,Soybeans,Crop Management - Population,High vs Low Plant Population,-0.7,ST2013IA228A,y,n,n
2013,Middle Cedar,Black Hawk,Corn,Crop Management - Population,High vs Low Plant Population,5.7,ST2013IA228B,y,n,n
2013,Middle Cedar,Black Hawk,Soybeans,Crop Protection - Herbicide,Valor vs Glyphosate,1.4,ST2013IA230A,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Protection - Insecticide,Aztec vs Untreated,7.9,ST2013IA232A,y,n,n
2013,Middle Des Moines,Boone,Corn,Crop Management - Population,High vs Low Plant Population,2.3,ST2013IA233A,y,n,n
2013,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,3.4,ST2013IA234A,y,n,n
2013,Maquoketa,Jones,Corn,Crop Management - Population,High vs Low Plant Population,-0.1,ST2013IA235A,y,n,n
2013,Maquoketa,Jones,Corn,Equipment,With Keeton Seed Firmer vs Without Keeton Seed Firmer,-0.9,ST2013IA236A,y,n,n
2013,Maquoketa,Jones,Corn,Cover Crop,Rye vs Untreated,2.3,ST2013IA237A,y,n,n
2013,Maquoketa,Jones,Corn,Crop Management - Population,High vs Low Plant Population,2.5,ST2013IA238A,y,n,n
2013,Maquoketa,Jones,Corn,Crop Protection - Insecticide,Force vs Untreated,8.8,ST2013IA239A,y,n,n
2013,Flint-Henderson,Lee,Soybeans,"Stimulant, PGR or Biological",Quantum Light/VSC vs Untreated,-1.3,ST2013IA240A,y,n,n
2013,Middle Des Moines,Greene,Corn,Plant Nutrition - Nitrogen Form,NH3 vs Byproduct,5.6,ST2013IA241A,y,y,n
2013,West Fork Cedar,Cerro Gordo,Corn,Plant Nutrition - Manure,High vs Low N Rate,10.9,ST2013IA253A,y,n,n
2013,West Fork Cedar,Cerro Gordo,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,3.9,ST2013IA254A,y,n,n
2013,Tarkio-Wolf,Montgomery,Corn,Crop Management - Population,High vs Low Plant Population,8.2,ST2013IA256A,y,n,n
2013,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Custodia vs Untreated,6,ST2013IA260A,y,n,n
2013,Middle Iowa,Tama,Corn,Crop Protection - Seed Treatment,Poncho 1250 VOTiVO vs Poncho VOTiVO,-5.1,ST2013IA265A,y,n,n
2013,Middle Cedar,Linn,Corn,Crop Protection - Seed Treatment,Poncho 1250 VOTiVO vs Cruiser 250,7.7,ST2013IA267A,y,n,n
2013,Upper Des Moines,Palo Alto,Soybeans,Crop Protection - Fungicide,ProAct and Propiconazole vs Headline,1.1,ST2013IA270A,y,n,n
2013,Shell Rock,Bremer,Corn,Plant Nutrition - Sulfur,SuperCal SO4 vs Untreated,6.9,ST2013IA277A,y,n,n
2013,Flint-Henderson,Lee,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,23.9,ST2013IA278A,y,y,n
2013,Flint-Henderson,Lee,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,12.7,ST2013IA279A,y,y,n
2013,Turkey,Howard,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.2,ST2013IA280A,y,n,n
2013,Upper Wapsipinicon,Howard,Corn,Plant Nutrition - Fertilizer,Yield Igniter vs Untreated,-0.1,ST2013IA282A,y,n,n
2013,Boone,Wright,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,1.2,ST2013IA283A,y,y,n
2013,Boone,Wright,Corn,Plant Nutrition - Nitrogen Form,NH3 vs ESN,17.4,ST2013IA283B,y,y,n
2013,Rock,Osceola,Corn,Crop Protection - Fungicide,Priaxor vs Untreated,9,ST2013IA285A,y,n,n
2014,South Skunk,Hardin,Corn,Plant Nutrition - Fertilizer,OptRx vs VRN Model,-6.8,ST2014IA003A,y,y,n
2014,South Skunk,Hamilton,Corn,Plant Nutrition - Sulfur,SuperCal SO4 vs Untreated,5.7,ST2014IA006A,y,y,n
2014,Upper Iowa,Hardin,Corn,"Stimulant, PGR or Biological",Generate vs Untreated,2.2,ST2014IA007A,y,n,n
2014,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.8,ST2014IA008A,y,y,n
2014,Upper Iowa,Hardin,Corn,Plant Nutrition - Nitrogen Sensor,OptRx vs VRN Model,2.6,ST2014IA010A,y,y,n
2014,Upper Iowa,Hardin,Soybeans,Crop Management - Row Spacing,"15"" rows vs 30"" rows",9.3,ST2014IA012A,y,n,y
2014,Upper Iowa,Hardin,Soybeans,"Stimulant, PGR or Biological",DeCom Plus vs Untreated,-3.5,ST2014IA014A,y,n,n
2014,South Skunk,Hardin,Soybeans,"Stimulant, PGR or Biological",DeCom Plus vs Untreated,1.6,ST2014IA015A,y,n,n
2014,South Skunk,Hardin,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,0.6,ST2014IA016A,y,n,y
2014,Upper Iowa,Hardin,Soybeans,Crop Protection - Seed Treatment,Arcus ST vs CruiserMaxx + Vibrance,-2.1,ST2014IA019A,y,n,n
2014,South Skunk,Polk,Soybeans,Cover Crop,Prevented Planting,0.1,ST2014IA023A,y,n,n
2014,South Skunk,Jasper,Corn,Cover Crop,Prevented Planting,0,ST2014IA024A,y,y,n
2014,South Skunk,Jasper,Corn,Cover Crop,Prevented Planting,3.4,ST2014IA024B,y,n,n
2014,South Skunk,Jasper,Corn,Cover Crop,Prevented Planting,2.1,ST2014IA024C,y,n,n
2014,Upper Cedar,Mitchell,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,-0.5,ST2014IA026A,y,y,n
2014,Upper Cedar,Mitchell,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,-0.8,ST2014IA027A,y,y,n
2014,Upper Cedar,Mitchell,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,4.3,ST2014IA028A,y,y,n
2014,Upper Cedar,Mitchell,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,-0.4,ST2014IA029A,y,n,n
2014,Turkey,Howard,Corn,"Stimulant, PGR or Biological",RootSurge vs Untreated,6.8,ST2014IA030B,y,n,n
2014,Upper Cedar,Floyd,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,-1.4,ST2014IA031A,y,y,n
2014,Upper Cedar,Floyd,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,-0.1,ST2014IA033A,y,y,n
2014,Upper Cedar,Floyd,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,-3.1,ST2014IA033B,y,n,n
2014,Upper Cedar,Mitchell,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,2.5,ST2014IA034A,y,y,n
2014,Upper Cedar,Mitchell,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,1.3,ST2014IA035A,y,y,n
2014,Upper Cedar,Mitchell,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,4.5,ST2014IA035B,y,n,n
2014,Upper Cedar,Mitchell,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,0.4,ST2014IA035C,y,n,n
2014,Upper Cedar,Mitchell,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,-0.9,ST2014IA035D,y,n,n
2014,Upper Cedar,Mitchell,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,1.8,ST2014IA035E,y,n,n
2014,Upper Cedar,Mitchell,Soybeans,Cover Crop,Cereal Rye vs Untreated,0.4,ST2014IA043A,y,n,n
2014,Boone,Hamilton,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-1.6,ST2014IA046A,y,y,n
2014,Boone,Hamilton,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-3.5,ST2014IA046B,y,y,n
2014,Boone,Hamilton,Corn,Plant Nutrition - Lime,Ag lime vs Untreated,-0.9,ST2014IA046C,y,n,n
2014,South Skunk,Polk,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-0.1,ST2014IA047A,y,y,n
2014,South Skunk,Story,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,0.9,ST2014IA048A,y,y,n
2014,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,0.8,ST2014IA049A,y,y,n
2014,Maquoketa,Buchanan,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-0.1,ST2014IA050A,y,y,n
2014,East Fork Des Moines,Kossuth,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,1.4,ST2014IA052A,y,y,n
2014,South Skunk,Polk,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-5.6,ST2014IA053A,y,y,n
2014,Upper Iowa,Franklin,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,-1.5,ST2014IA054A,y,y,n
2014,Boone,Wright,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-1.9,ST2014IA055A,y,y,n
2014,Boone,Wright,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-0.5,ST2014IA056A,y,y,n
2014,South Skunk,Story,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,2.6,ST2014IA058A,y,y,n
2014,South Skunk,Story,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,0.7,ST2014IA059A,y,y,n
2014,South Skunk,Story,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,1.4,ST2014IA060A,y,y,n
2014,Upper Cedar,Black Hawk,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,1.3,ST2014IA061A,y,y,n
2014,Middle Des Moines,Boone,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-0.3,ST2014IA062A,y,y,n
2014,Boone,Hancock,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,1.1,ST2014IA063A,y,y,n
2014,Skunk,Washington,Corn,Cover Crop,Tillage Radish vs Untreated,-1.5,ST2014IA064A,y,y,n
2014,Skunk,Washington,Corn,Cover Crop,TillageMax INDY Mix vs Untreated,0.1,ST2014IA064B,y,y,n
2014,South Skunk,Story,Soybeans,Crop Protection - Fungicide,Priaxor vs Untreated,7.1,ST2014IA067A,y,n,y
2014,Upper Cedar,Mitchell,Soybeans,Crop Protection - Fungicide and Insecticide,Priaxor and Fastac vs Untreated,5.4,ST2014IA068B,y,n,n
2014,Upper Des Moines,Palo Alto,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,0,ST2014IA071B,y,n,n
2014,Middle Iowa,Iowa,Soybeans,Crop Protection - Herbicide,Fierce vs Grower Standard Herbicide,-0.7,ST2014IA072B,y,n,n
2014,Middle Iowa,Iowa,Soybeans,"Stimulant, PGR or Biological",Sugar Power + Energy Power vs Untreated,1.9,ST2014IA072C,y,n,n
2014,Nowaway,Page,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,-4.6,ST2014IA076A,y,n,n
2014,West Nowaway,Page,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,0.9,ST2014IA077A,y,n,y
2014,Middle Des Moines,Webster,Soybeans,Crop Management - Planting Date,Early vs Normal Planting,0.1,ST2014IA078A,y,n,n
2014,Middle Des Moines,Webster,Soybeans,Crop Management - Row Spacing,"15"" rows vs 30"" rows",1.9,ST2014IA078B,y,n,y
2014,Middle Des Moines,Webster,Corn,"Stimulant, PGR or Biological",Stimulate vs Untreated,-0.6,ST2014IA079A,y,n,n
2014,West Fork Cedar,Franklin,Soybeans,Plant Nutrition - Lime,SuperCal 98G vs Untreated,-0.4,ST2014IA080A,y,y,n
2014,Middle Cedar,Grundy,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,6.6,ST2014IA081A,y,y,n
2014,Middle Cedar,Grundy,Corn,Plant Nutrition - Lime,SuperCal 98G vs Untreated,2.1,ST2014IA081B,y,y,n
2014,Shell Rock,Butler,Corn,Plant Nutrition - Sulfur,SuperCal SO4 vs Untreated,4.9,ST2014IA082A,y,n,n
2014,Shell Rock,Butler,Corn,Plant Nutrition - Sulfur,SuperCal SO4 vs Untreated,0.5,ST2014IA082B,y,n,n
2014,Skunk,Keokuk,Soybeans,Crop Protection - Herbicide,Fierce vs Grower Standard Herbicide,0.9,ST2014IA083A,y,n,n
2014,Skunk,Keokuk,Corn,Crop Management - Population,High vs Low Plant Population,0.9,ST2014IA084A,y,y,y
2014,Maple,Ida,Soybeans,Crop Management,Replant - Frost,-1.9,ST2014IA085A,y,n,n
2014,Maple,Ida,Soybeans,Crop Management,Replant - Frost,5.7,ST2014IA085B,y,n,n
2014,Copperas-Duck,Scott,Corn,Crop Management - Population,High vs Low Plant Population,0.8,ST2014IA086A,y,y,y
2014,Copperas-Duck,Scott,Corn,Crop Protection - Fungicide,Stratego YLD vs Untreated,2.5,ST2014IA086B,y,n,n
2014,Copperas-Duck,Scott,Soybeans,Crop Protection - Seed Treatment,INTEGO SUITE vs INOVATE Pro,0,ST2014IA087A,y,n,y
2014,Copperas-Duck,Scott,Soybeans,Crop Protection - Herbicide,Fierce vs Grower Standard Herbicide,-0.3,ST2014IA088A,y,n,n
2014,Skunk,Washington,Soybeans,Crop Management - Planting Date,Early vs Normal Planting,-0.2,ST2014IA089A,y,n,n
2014,West Fork Cedar,Cerro Gordo,Soybeans,Crop Protection - Seed Treatment,Clariva Complete vs CruiserMaxx + Vibrance,0.1,ST2014IA090A,y,n,y
